date,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,name
2020-09-08,8667,0,6052,29,0,0,83,,116,0,,,0.0,马尔代夫
2020-09-09,8741,0,6157,29,0,0,74,,105,0,,,0.0,马尔代夫
2020-09-10,8834,0,6288,31,0,0,93,,131,2,,,0.0,马尔代夫
2020-09-11,8900,0,6559,31,0,0,66,,271,0,,,0.0,马尔代夫
2020-09-12,8990,0,6846,31,0,0,90,,287,0,,,0.0,马尔代夫
2020-09-13,9052,0,7055,32,0,0,62,,209,1,,,0.0,马尔代夫
2020-09-14,9173,0,7326,32,0,0,121,,271,0,,,0.0,马尔代夫
2020-09-15,9243,0,7536,33,0,0,70,,210,1,,,0.0,马尔代夫
2020-09-16,9328,0,7729,33,0,0,85,,193,0,,,0.0,马尔代夫
2020-09-17,9427,0,7903,33,0,0,99,,174,0,,,0.0,马尔代夫
2020-09-18,9494,0,8033,33,0,0,67,,130,0,,,0.0,马尔代夫
2020-09-19,9568,0,8077,33,0,0,74,,44,0,,,0.0,马尔代夫
2020-09-20,9649,0,8188,33,0,0,81,,111,0,,,0.0,马尔代夫
2020-09-21,9724,0,8261,33,0,0,75,,73,0,,,0.0,马尔代夫
2020-09-22,9770,0,8390,34,0,0,46,,129,1,,,0.0,马尔代夫
2020-09-23,9818,0,8438,34,0,0,48,,48,0,,,0.0,马尔代夫
2020-09-24,9885,0,8530,34,0,0,67,,92,0,,,0.0,马尔代夫
2020-09-25,9939,0,8597,34,0,0,54,,67,0,,,0.0,马尔代夫
2020-09-26,10014,0,8673,34,0,0,75,,76,0,,,0.0,马尔代夫
2020-09-27,10045,0,8754,34,0,0,31,,81,0,,,0.0,马尔代夫
2020-09-28,10098,0,8847,34,0,0,53,,93,0,,,0.0,马尔代夫
2020-09-29,10157,0,8950,34,0,0,59,,103,0,,,0.0,马尔代夫
2020-09-30,10194,0,9037,34,0,0,37,,87,0,,,0.0,马尔代夫
2020-10-01,10291,0,9108,34,0,0,97,,71,0,,,0.0,马尔代夫
2020-10-02,10354,0,9187,34,0,0,63,,79,0,,,0.0,马尔代夫
2020-10-03,10398,0,9213,34,0,0,44,,26,0,,,0.0,马尔代夫
2020-10-04,10465,0,9310,34,0,0,67,,97,0,,,0.0,马尔代夫
2020-10-05,10530,0,9364,34,0,0,65,,54,0,,,0.0,马尔代夫
2020-10-06,10567,0,9427,34,0,0,37,,63,0,,,0.0,马尔代夫
2020-10-07,10621,0,9466,34,0,0,54,,39,0,,,0.0,马尔代夫
2020-10-08,10656,0,9547,34,0,0,35,,81,0,,,0.0,马尔代夫
2020-10-09,10742,0,9589,34,0,0,86,,42,0,,,0.0,马尔代夫
2020-10-10,10808,0,9654,34,0,0,66,,65,0,,,0.0,马尔代夫
2020-10-11,10859,0,9683,35,0,0,51,,29,1,,,0.0,马尔代夫
2020-10-12,10894,0,9742,35,0,0,35,,59,0,,,0.0,马尔代夫
2020-10-13,10943,0,9783,35,0,0,49,,41,0,,,0.0,马尔代夫
2020-10-14,10993,0,9833,35,0,0,50,,50,0,,,0.0,马尔代夫
2020-10-15,11062,0,9880,35,0,0,69,,47,0,,,0.0,马尔代夫
2020-10-16,11113,0,9931,35,0,0,51,,51,0,,,0.0,马尔代夫
2020-10-17,11154,0,9995,36,0,0,41,,64,1,,,0.0,马尔代夫
2020-10-18,11178,0,10097,37,0,0,24,,102,1,,,0.0,马尔代夫
2020-10-19,11210,0,10164,37,0,0,32,,67,0,,,0.0,马尔代夫
2020-10-20,11232,0,10201,37,0,0,22,,37,0,,,0.0,马尔代夫
2020-10-21,11271,0,10234,37,0,0,39,,33,0,,,0.0,马尔代夫
2020-10-22,11316,0,10284,37,0,0,45,,50,0,,,0.0,马尔代夫
2020-10-23,11358,0,10383,37,0,0,42,,99,0,,,0.0,马尔代夫
2020-10-24,11391,0,10428,37,0,0,33,,45,0,,,0.0,马尔代夫
2020-10-25,11421,0,10472,37,0,0,30,,44,0,,,0.0,马尔代夫
2020-10-26,11505,0,10524,37,0,0,84,,52,0,,,0.0,马尔代夫
2020-10-27,11532,0,10563,37,0,0,27,,39,0,,,0.0,马尔代夫
2020-10-28,11567,0,10652,37,0,0,35,,89,0,,,0.0,马尔代夫
2020-10-29,11591,0,10685,37,0,0,24,,33,0,,,0.0,马尔代夫
2020-10-30,11616,0,10733,37,0,0,25,,48,0,,,0.0,马尔代夫
2020-10-31,11643,0,10779,37,0,0,27,,46,0,,,0.0,马尔代夫
2020-11-01,11659,0,10814,38,0,0,16,,35,1,,,0.0,马尔代夫
2020-11-02,11701,0,10883,38,0,0,42,,69,0,,,0.0,马尔代夫
2020-11-03,11737,0,10916,38,0,0,36,,33,0,,,0.0,马尔代夫
2020-11-04,11796,0,10962,38,0,0,59,,46,0,,,0.0,马尔代夫
2020-11-05,11822,0,10991,38,0,0,26,,29,0,,,0.0,马尔代夫
2020-11-06,11893,0,11010,38,0,0,71,,19,0,,,0.0,马尔代夫
2020-11-07,11932,0,11041,39,0,0,39,,31,1,,,0.0,马尔代夫
2020-11-08,11962,0,11066,39,0,0,30,,25,0,,,0.0,马尔代夫
2020-11-09,11986,0,11092,39,0,0,24,,26,0,,,0.0,马尔代夫
2020-11-10,12009,0,11132,40,0,0,23,,40,1,,,0.0,马尔代夫
2020-11-11,12030,0,11182,41,0,0,21,,50,1,,,0.0,马尔代夫
2020-11-12,12059,0,11199,41,0,0,29,,17,0,,,0.0,马尔代夫
2020-11-13,12085,0,11225,41,0,0,26,,26,0,,,0.0,马尔代夫
2020-11-14,12112,0,11244,41,0,0,27,,19,0,,,0.0,马尔代夫
2020-11-15,12154,0,11262,43,0,0,42,,18,2,,,0.0,马尔代夫
2020-11-16,12204,0,11289,44,0,0,50,,27,1,,,0.0,马尔代夫
2020-11-17,12314,0,11316,44,0,0,110,,27,0,,,0.0,马尔代夫
2020-11-18,12355,0,11388,45,0,0,41,,72,1,,,0.0,马尔代夫
2020-11-19,12384,0,11406,45,0,0,29,,18,0,,,0.0,马尔代夫
2020-11-20,12452,0,11475,45,0,0,68,,69,0,,,0.0,马尔代夫
2020-11-21,12546,0,11497,45,0,0,94,,22,0,,,0.0,马尔代夫
2020-11-22,12578,0,11559,46,0,0,32,,62,1,,,0.0,马尔代夫
2020-11-23,12608,0,11599,46,0,0,30,,40,0,,,0.0,马尔代夫
2020-11-24,12758,0,11615,46,0,0,150,,16,0,,,0.0,马尔代夫
2020-11-25,12810,0,11660,46,0,0,52,,45,0,,,0.0,马尔代夫
2020-11-26,12854,0,11681,46,0,0,44,,21,0,,,0.0,马尔代夫
2020-11-27,12889,0,11717,46,0,0,35,,36,0,,,0.0,马尔代夫
2020-11-28,12933,0,11749,46,0,0,44,,32,0,,,0.0,马尔代夫
2020-11-29,12947,0,11781,46,0,0,14,,32,0,,,0.0,马尔代夫
2020-11-30,12994,0,11902,46,0,0,47,,121,0,,,0.0,马尔代夫
2020-12-01,13011,0,11939,46,0,0,17,,37,0,,,0.0,马尔代夫
2020-12-02,13049,0,11968,47,0,0,38,,29,1,,,0.0,马尔代夫
2020-12-03,13070,0,12001,47,0,0,21,,33,0,,,0.0,马尔代夫
2020-12-05,13143,0,12199,47,0,0,73,,198,0,,,0.0,马尔代夫
2020-03-13,2,0,0,0,0,0,2,0.0,0,0,0.0,,,委内瑞拉
2020-03-14,10,0,0,0,0,0,8,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-15,17,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-16,33,0,0,0,0,0,16,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-17,36,0,0,0,0,0,3,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-19,42,0,0,0,0,0,6,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-21,70,0,0,0,0,0,28,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-22,77,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-23,84,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-24,91,0,0,0,0,0,7,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-25,106,0,0,0,0,0,15,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-26,107,0,15,1,0,0,1,0.0,15,1,0.0,,0.0,委内瑞拉
2020-03-27,113,0,15,1,0,0,6,0.0,0,0,0.0,,0.0,委内瑞拉
2020-03-30,119,0,39,3,0,0,6,0.0,24,2,0.0,,0.0,委内瑞拉
2020-03-31,135,0,39,3,0,0,16,0.0,0,0,0.0,,0.0,委内瑞拉
2020-04-04,153,0,39,3,0,0,18,0.0,0,0,0.0,,0.0,委内瑞拉
2020-04-07,165,0,65,7,0,0,12,0.0,26,4,0.0,,0.0,委内瑞拉
2020-04-09,167,0,65,9,0,0,2,0.0,0,2,0.0,,0.0,委内瑞拉
2020-04-10,171,0,84,9,0,0,4,0.0,19,0,0.0,,0.0,委内瑞拉
2020-04-11,175,0,84,9,0,0,4,0.0,0,0,0.0,,0.0,委内瑞拉
2020-04-15,193,0,111,9,0,0,18,0.0,27,0,0.0,,0.0,委内瑞拉
2020-04-16,197,0,111,9,0,0,4,0.0,0,0,0.0,,0.0,委内瑞拉
2020-04-21,288,0,122,10,0,0,91,0.0,11,1,0.0,,0.0,委内瑞拉
2020-04-22,298,0,122,10,0,0,10,0.0,0,0,0.0,,0.0,委内瑞拉
2020-04-23,311,0,126,10,0,0,13,0.0,4,0,0.0,,0.0,委内瑞拉
2020-04-28,329,0,142,10,0,0,18,0.0,16,0,0.0,,0.0,委内瑞拉
2020-04-29,329,0,142,10,0,0,0,,0,0,,,0.0,委内瑞拉
2020-05-03,345,0,148,10,0,0,16,0.0,6,0,0.0,,0.0,委内瑞拉
2020-05-05,361,0,158,10,0,0,16,0.0,10,0,0.0,,0.0,委内瑞拉
2020-05-06,367,0,164,10,0,0,6,0.0,6,0,0.0,,0.0,委内瑞拉
2020-05-07,379,0,176,10,0,0,12,0.0,12,0,0.0,,0.0,委内瑞拉
2020-05-08,381,0,185,10,0,0,2,0.0,9,0,0.0,,0.0,委内瑞拉
2020-05-09,388,0,190,10,0,0,7,0.0,5,0,0.0,,0.0,委内瑞拉
2020-05-10,402,0,190,10,0,0,14,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-11,414,0,193,10,0,0,12,0.0,3,0,0.0,,0.0,委内瑞拉
2020-05-12,423,0,220,10,0,0,9,0.0,27,0,0.0,,0.0,委内瑞拉
2020-05-13,423,0,220,10,0,0,0,,0,0,,,0.0,委内瑞拉
2020-05-14,455,0,220,10,0,0,32,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-17,504,0,241,10,0,0,49,0.0,21,0,0.0,,0.0,委内瑞拉
2020-05-18,541,0,241,10,0,0,37,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-19,749,0,253,10,0,0,208,0.0,12,0,0.0,,0.0,委内瑞拉
2020-05-20,824,0,262,10,0,0,75,0.0,9,0,0.0,,0.0,委内瑞拉
2020-05-21,882,0,262,10,0,0,58,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-22,944,0,262,10,0,0,62,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-24,1121,0,262,10,0,0,177,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-25,1177,0,302,10,0,0,56,0.0,40,0,0.0,,0.0,委内瑞拉
2020-05-26,1211,0,302,11,0,0,34,0.0,0,1,0.0,,0.0,委内瑞拉
2020-05-27,1245,0,302,11,0,0,34,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-28,1325,0,302,11,0,0,80,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-29,1327,0,302,11,0,0,2,0.0,0,0,0.0,,0.0,委内瑞拉
2020-05-30,1459,0,302,14,0,0,132,0.0,0,3,0.0,,0.0,委内瑞拉
2020-05-31,1510,0,302,14,0,0,51,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-01,1662,0,302,17,0,0,152,0.0,0,3,0.0,,0.0,委内瑞拉
2020-06-02,1819,0,334,18,0,0,157,0.0,32,1,0.0,,0.0,委内瑞拉
2020-06-03,1952,0,334,20,0,0,133,0.0,0,2,0.0,,0.0,委内瑞拉
2020-06-04,2087,0,334,20,0,0,135,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-05,2145,0,334,20,0,0,58,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-06,2316,0,385,22,0,0,171,0.0,51,2,0.0,,0.0,委内瑞拉
2020-06-07,2377,0,487,22,0,0,61,0.0,102,0,0.0,,0.0,委内瑞拉
2020-06-08,2473,0,487,22,0,0,96,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-09,2632,0,487,23,0,0,159,0.0,0,1,0.0,,0.0,委内瑞拉
2020-06-10,2738,0,487,23,0,0,106,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-11,2814,0,487,23,0,0,76,0.0,0,0,0.0,,0.0,委内瑞拉
2020-06-12,2814,0,487,23,0,0,0,,0,0,,,0.0,委内瑞拉
2020-06-13,2904,0,487,24,0,0,90,0.0,0,1,0.0,,0.0,委内瑞拉
2020-06-14,2904,0,487,24,0,0,0,,0,0,,,0.0,委内瑞拉
2020-06-18,3386,0,835,28,0,0,482,,348,4,,,0.0,委内瑞拉
2020-06-19,3483,0,835,28,0,0,97,,0,0,,,0.0,委内瑞拉
2020-06-20,3591,0,835,30,0,0,108,,0,2,,,0.0,委内瑞拉
2020-06-21,3789,0,835,33,0,0,198,,0,3,,,0.0,委内瑞拉
2020-06-22,3917,0,835,33,0,0,128,,0,0,,,0.0,委内瑞拉
2020-06-23,4048,0,1327,35,0,0,131,,492,2,,,0.0,委内瑞拉
2020-06-24,4187,0,1327,35,0,0,139,,0,0,,,0.0,委内瑞拉
2020-06-25,4366,0,1327,38,0,0,179,,0,3,,,0.0,委内瑞拉
2020-06-26,4563,0,1327,39,0,0,197,,0,1,,,0.0,委内瑞拉
2020-06-27,4779,0,1327,41,0,0,216,,0,2,,,0.0,委内瑞拉
2020-06-28,5130,0,1327,42,0,0,351,,0,1,,,0.0,委内瑞拉
2020-06-29,5297,0,1649,44,0,0,167,,322,2,,,0.0,委内瑞拉
2020-06-30,5530,0,1649,48,0,0,233,,0,4,,,0.0,委内瑞拉
2020-07-01,5832,0,1649,51,0,0,302,,0,3,,,0.0,委内瑞拉
2020-07-02,6062,0,1649,54,0,0,230,,0,3,,,0.0,委内瑞拉
2020-07-03,6273,0,2100,57,0,0,211,,451,3,,,0.0,委内瑞拉
2020-07-06,7169,0,2100,65,0,0,896,,0,8,,,0.0,委内瑞拉
2020-07-07,7411,0,2100,68,0,0,242,,0,3,,,0.0,委内瑞拉
2020-07-08,7693,0,2100,71,0,0,282,,0,3,,,0.0,委内瑞拉
2020-07-09,8008,0,2100,75,0,0,315,,0,4,,,0.0,委内瑞拉
2020-07-10,8372,0,2544,80,0,0,364,,444,5,,,0.0,委内瑞拉
2020-07-11,8803,0,2671,83,0,0,431,,127,3,,,0.0,委内瑞拉
2020-07-12,9178,0,2671,85,0,0,375,,0,2,,,0.0,委内瑞拉
2020-07-13,9465,0,2671,89,0,0,287,,0,4,,,0.0,委内瑞拉
2020-07-14,9707,0,2671,93,0,0,242,,0,4,,,0.0,委内瑞拉
2020-07-15,10010,0,2671,96,0,0,303,,0,3,,,0.0,委内瑞拉
2020-07-16,10428,0,3050,100,0,0,418,,379,4,,,0.0,委内瑞拉
2020-07-17,10854,0,3255,104,0,0,426,,205,4,,,0.0,委内瑞拉
2020-07-18,11191,0,3852,107,0,0,337,,597,3,,,0.0,委内瑞拉
2020-07-19,11483,0,3972,110,0,0,292,,120,3,,,0.0,委内瑞拉
2020-07-20,11891,0,3972,112,0,0,408,,0,2,,,0.0,委内瑞拉
2020-07-21,12334,0,6844,116,0,0,443,,2872,4,,,0.0,委内瑞拉
2020-07-22,12774,0,6983,120,0,0,440,,139,4,,,0.0,委内瑞拉
2020-07-23,13164,0,7471,124,0,0,390,,488,4,,,0.0,委内瑞拉
2020-07-24,13613,0,7752,129,0,0,449,,281,5,,,0.0,委内瑞拉
2020-07-25,14263,0,8127,134,0,0,650,,375,5,,,0.0,委内瑞拉
2020-07-26,14929,0,8795,138,0,0,666,,668,4,,,0.0,委内瑞拉
2020-07-27,15463,0,9746,142,0,0,534,,951,4,,,0.0,委内瑞拉
2020-07-28,15988,0,9959,146,0,0,525,,213,4,,,0.0,委内瑞拉
2020-07-29,16571,0,10195,151,0,0,583,,236,5,,,0.0,委内瑞拉
2020-07-30,17158,0,10421,154,0,0,587,,226,3,,,0.0,委内瑞拉
2020-07-31,17859,0,10421,158,0,0,701,,0,4,,,0.0,委内瑞拉
2020-08-01,18574,0,10421,164,0,0,715,,0,6,,,0.0,委内瑞拉
2020-08-02,19443,0,11129,169,0,0,869,,708,5,,,0.0,委内瑞拉
2020-08-03,20206,0,11404,174,0,0,763,,275,5,,,0.0,委内瑞拉
2020-08-04,20754,0,11622,180,0,0,548,,218,6,,,0.0,委内瑞拉
2020-08-05,21438,0,11875,187,0,0,684,,253,7,,,0.0,委内瑞拉
2020-08-06,22299,0,12146,195,0,0,861,,271,8,,,0.0,委内瑞拉
2020-08-07,23280,0,12470,202,0,0,981,,324,7,,,0.0,委内瑞拉
2020-08-08,24166,0,12470,208,0,0,886,,0,6,,,0.0,委内瑞拉
2020-08-09,24961,0,13356,215,0,0,795,,886,7,,,0.0,委内瑞拉
2020-08-10,25805,0,13356,223,0,0,844,,0,8,,,0.0,委内瑞拉
2020-08-11,26800,0,16930,229,0,0,995,,3574,6,,,0.0,委内瑞拉
2020-08-12,27938,0,19706,238,0,0,1138,,2776,9,,,0.0,委内瑞拉
2020-08-13,29088,0,21042,247,0,0,1150,,1336,9,,,0.0,委内瑞拉
2020-08-14,30369,0,21385,259,0,0,1281,,343,12,,,0.0,委内瑞拉
2020-08-15,31381,0,21580,266,0,0,1012,,195,7,,,0.0,委内瑞拉
2020-08-16,32607,0,21747,276,0,0,1226,,167,10,,,0.0,委内瑞拉
2020-08-17,33755,0,22700,281,0,0,1148,,953,5,,,0.0,委内瑞拉
2020-08-18,34802,0,23575,288,0,0,1047,,875,7,,,0.0,委内瑞拉
2020-08-19,35697,0,24561,297,0,0,895,,986,9,,,0.0,委内瑞拉
2020-08-20,36868,0,25416,303,0,0,1171,,855,6,,,0.0,委内瑞拉
2020-08-21,37567,0,26330,311,0,0,699,,914,8,,,0.0,委内瑞拉
2020-08-22,38219,0,27306,317,0,0,652,,976,6,,,0.0,委内瑞拉
2020-08-23,38957,0,28453,323,0,0,738,,1147,6,,,0.0,委内瑞拉
2020-08-24,39564,0,29966,329,0,0,607,,1513,6,,,0.0,委内瑞拉
2020-08-25,40338,0,31080,337,0,0,774,,1114,8,,,0.0,委内瑞拉
2020-08-26,41158,0,32015,343,0,0,820,,935,6,,,0.0,委内瑞拉
2020-08-27,41965,0,32931,351,0,0,807,,916,8,,,0.0,委内瑞拉
2020-08-28,42898,0,34147,358,0,0,933,,1216,7,,,0.0,委内瑞拉
2020-08-29,43879,0,34972,366,0,0,981,,825,8,,,0.0,委内瑞拉
2020-08-30,44946,0,36175,375,0,0,1067,,1203,9,,,0.0,委内瑞拉
2020-08-31,45868,0,37091,381,0,0,922,,916,6,,,0.0,委内瑞拉
2020-09-01,46728,0,38112,386,0,0,860,,1021,5,,,0.0,委内瑞拉
2020-09-02,47756,0,39027,391,0,0,1028,,915,5,,,0.0,委内瑞拉
2020-09-03,48883,0,39912,398,0,0,1127,,885,7,,,0.0,委内瑞拉
2020-09-04,49877,0,40574,402,0,0,994,,662,4,,,0.0,委内瑞拉
2020-09-05,50973,0,41249,412,0,0,1096,,675,10,,,0.0,委内瑞拉
2020-09-06,52165,0,42006,420,0,0,1192,,757,8,,,0.0,委内瑞拉
2020-09-07,53289,0,42006,428,0,0,1124,,0,8,,,0.0,委内瑞拉
2020-09-08,54350,0,43753,436,0,0,1061,,1747,8,,,0.0,委内瑞拉
2020-09-09,55563,0,44435,444,0,0,1213,,682,8,,,0.0,委内瑞拉
2020-09-10,56751,0,45318,452,0,0,1188,,883,8,,,0.0,委内瑞拉
2020-09-11,57823,0,46125,460,0,0,1072,,807,8,,,0.0,委内瑞拉
2020-09-12,58663,0,46960,468,0,0,840,,835,8,,,0.0,委内瑞拉
2020-09-13,59630,0,47729,477,0,0,967,,769,9,,,0.0,委内瑞拉
2020-09-14,60540,0,48644,485,0,0,910,,915,8,,,0.0,委内瑞拉
2020-09-15,61569,0,49371,494,0,0,1029,,727,9,,,0.0,委内瑞拉
2020-09-16,62655,0,50361,502,0,0,1086,,990,8,,,0.0,委内瑞拉
2020-09-17,63416,0,51274,511,0,0,761,,913,9,,,0.0,委内瑞拉
2020-09-18,64284,0,52564,520,0,0,868,,1290,9,,,0.0,委内瑞拉
2020-09-19,65174,0,54218,530,0,0,890,,1654,10,,,0.0,委内瑞拉
2020-09-20,65949,0,55155,539,0,0,775,,937,9,,,0.0,委内瑞拉
2020-09-21,66656,0,56096,547,0,0,707,,941,8,,,0.0,委内瑞拉
2020-09-22,67443,0,56726,555,0,0,787,,630,8,,,0.0,委内瑞拉
2020-09-23,68453,0,57774,564,0,0,1010,,1048,9,,,0.0,委内瑞拉
2020-09-24,69439,0,58759,574,0,0,986,,985,10,,,0.0,委内瑞拉
2020-09-25,70406,0,59745,581,0,0,967,,986,7,,,0.0,委内瑞拉
2020-09-26,71273,0,60709,591,0,0,867,,964,10,,,0.0,委内瑞拉
2020-09-27,71940,0,61528,600,0,0,667,,819,9,,,0.0,委内瑞拉
2020-09-28,72691,0,62427,606,0,0,751,,899,6,,,0.0,委内瑞拉
2020-09-29,73528,0,63346,614,0,0,837,,919,8,,,0.0,委内瑞拉
2020-09-30,74363,0,64200,621,0,0,835,,854,7,,,0.0,委内瑞拉
2020-10-01,75122,0,65225,628,0,0,759,,1025,7,,,0.0,委内瑞拉
2020-10-02,76029,0,66245,635,0,0,907,,1020,7,,,0.0,委内瑞拉
2020-10-03,76820,0,67216,643,0,0,791,,971,8,,,0.0,委内瑞拉
2020-10-04,77646,0,68098,649,0,0,826,,882,6,,,0.0,委内瑞拉
2020-10-05,78434,0,68917,653,0,0,788,,819,4,,,0.0,委内瑞拉
2020-10-06,79117,0,69832,658,0,0,683,,915,5,,,0.0,委内瑞拉
2020-10-07,79796,0,70719,665,0,0,679,,887,7,,,0.0,委内瑞拉
2020-10-08,80404,0,71531,671,0,0,608,,812,6,,,0.0,委内瑞拉
2020-10-09,81019,0,72196,678,0,0,615,,665,7,,,0.0,委内瑞拉
2020-10-10,81696,0,73020,684,0,0,677,,824,6,,,0.0,委内瑞拉
2020-10-11,82453,0,73919,691,0,0,757,,899,7,,,0.0,委内瑞拉
2020-10-12,83137,0,74664,697,0,0,684,,745,6,,,0.0,委内瑞拉
2020-10-13,83756,0,75400,704,0,0,619,,736,7,,,0.0,委内瑞拉
2020-10-14,84391,0,76262,710,0,0,635,,862,6,,,0.0,委内瑞拉
2020-10-15,85005,0,76886,714,0,0,614,,624,4,,,0.0,委内瑞拉
2020-10-16,85469,0,77689,720,0,0,464,,803,6,,,0.0,委内瑞拉
2020-10-17,85758,0,78294,725,0,0,289,,605,5,,,0.0,委内瑞拉
2020-10-18,86289,0,78847,731,0,0,531,,553,6,,,0.0,委内瑞拉
2020-10-19,86636,0,79694,736,0,0,347,,847,5,,,0.0,委内瑞拉
2020-10-20,87161,0,80316,741,0,0,525,,622,5,,,0.0,委内瑞拉
2020-10-21,87644,0,80316,747,0,0,483,,0,6,,,0.0,委内瑞拉
2020-10-22,88035,0,81626,753,0,0,391,,1310,6,,,0.0,委内瑞拉
2020-10-23,88416,0,82284,759,0,0,381,,658,6,,,0.0,委内瑞拉
2020-10-24,88718,0,82899,764,0,0,302,,615,5,,,0.0,委内瑞拉
2020-10-25,89142,0,83443,770,0,0,424,,544,6,,,0.0,委内瑞拉
2020-10-26,89565,0,83947,773,0,0,423,,504,3,,,0.0,委内瑞拉
2020-10-27,90047,0,84444,777,0,0,482,,497,4,,,0.0,委内瑞拉
2020-10-28,90400,0,84907,780,0,0,353,,463,3,,,0.0,委内瑞拉
2020-10-29,90876,0,85402,784,0,0,476,,495,4,,,0.0,委内瑞拉
2020-10-30,91280,0,85897,789,0,0,404,,495,5,,,0.0,委内瑞拉
2020-10-31,91589,0,86335,793,0,0,309,,438,4,,,0.0,委内瑞拉
2020-11-01,92013,0,86773,798,0,0,424,,438,5,,,0.0,委内瑞拉
2020-11-02,92325,0,87156,801,0,0,312,,383,3,,,0.0,委内瑞拉
2020-11-03,92705,0,87547,806,0,0,380,,391,5,,,0.0,委内瑞拉
2020-11-04,93100,0,87941,810,0,0,395,,394,4,,,0.0,委内瑞拉
2020-11-05,93480,0,88326,814,0,0,380,,385,4,,,0.0,委内瑞拉
2020-11-06,93921,0,88701,819,0,0,441,,375,5,,,0.0,委内瑞拉
2020-11-07,94305,0,89099,821,0,0,384,,398,2,,,0.0,委内瑞拉
2020-11-08,94698,0,89502,824,0,0,393,,403,3,,,0.0,委内瑞拉
2020-11-09,94883,0,89755,826,0,0,185,,253,2,,,0.0,委内瑞拉
2020-11-10,95149,0,90054,830,0,0,266,,299,4,,,0.0,委内瑞拉
2020-11-11,95445,0,90359,834,0,0,296,,305,4,,,0.0,委内瑞拉
2020-11-12,95750,0,90743,838,0,0,305,,384,4,,,0.0,委内瑞拉
2020-11-13,96140,0,91141,841,0,0,390,,398,3,,,0.0,委内瑞拉
2020-11-14,96441,0,91452,844,0,0,301,,311,3,,,0.0,委内瑞拉
2020-11-15,96933,0,91948,848,0,0,492,,496,4,,,0.0,委内瑞拉
2020-11-16,97352,0,92373,851,0,0,419,,425,3,,,0.0,委内瑞拉
2020-11-17,97739,0,92767,855,0,0,387,,394,4,,,0.0,委内瑞拉
2020-11-18,98050,0,93084,858,0,0,311,,317,3,,,0.0,委内瑞拉
2020-11-19,98350,0,93390,860,0,0,300,,306,2,,,0.0,委内瑞拉
2020-11-20,98665,0,93691,863,0,0,315,,301,3,,,0.0,委内瑞拉
2020-11-21,99017,0,94046,866,0,0,352,,355,3,,,0.0,委内瑞拉
2020-11-22,99435,0,94355,869,0,0,418,,309,3,,,0.0,委内瑞拉
2020-11-23,99835,0,94355,871,0,0,400,,0,2,,,0.0,委内瑞拉
2020-11-24,100143,0,94985,873,0,0,308,,630,2,,,0.0,委内瑞拉
2020-11-25,100498,0,95344,876,0,0,355,,359,3,,,0.0,委内瑞拉
2020-11-26,100817,0,95669,880,0,0,319,,325,4,,,0.0,委内瑞拉
2020-11-27,101215,0,96072,884,0,0,398,,403,4,,,0.0,委内瑞拉
2020-11-28,101524,0,96402,888,0,0,309,,330,4,,,0.0,委内瑞拉
2020-11-29,101760,0,96652,892,0,0,236,,250,4,,,0.0,委内瑞拉
2020-11-30,102040,0,96652,894,0,0,280,,0,2,,,0.0,委内瑞拉
2020-12-01,102394,0,97326,897,0,0,354,,674,3,,,0.0,委内瑞拉
2020-12-02,102621,0,97562,901,0,0,227,,236,4,,,0.0,委内瑞拉
2020-12-03,103067,0,98030,905,0,0,446,,468,4,,,0.0,委内瑞拉
2020-12-05,103548,0,98521,909,0,0,481,,491,4,,,0.0,委内瑞拉
2020-03-13,1,0,0,0,0,0,1,0.0,0,0,0.0,,,毛里塔尼亚
2020-03-14,1,0,0,0,0,0,0,0.0,0,0,0.0,,0.0,毛里塔尼亚
2020-03-19,2,0,0,0,0,0,1,0.0,0,0,0.0,,0.0,毛里塔尼亚
2020-03-22,2,0,0,0,0,0,0,,0,0,,,0.0,毛里塔尼亚
